passage	time	value
4	8.094512631	13.53
4	8.250158631	8.86
4	8.465668631	12.05
4	8.860771631	12.48
4	9.219954631	16.21
4	9.339682631	14.99
4	9.567165631	11.28
4	9.794648631	15.9
4	9.926349631	13.3
4	10.08199563	12.24
4	10.51044763	15.9
4	10.60879863	16.96
4	10.72852663	11.69
4	11.11381763	11.35
4	11.74621363	16.19
4	11.95457563	12.2
4	12.06387963	14.99
4	12.28498863	14.56
4	12.44063463	14.77
4	12.64462563	16.18
4	12.75192763	13.28
4	13.24281163	13.35
4	13.47324963	10.93
4	14.23655363	15.42
4	14.41614563	10.12
4	14.85699863	12.65
4	15.11056663	13.3
4	15.19437663	11.34
4	15.75709763	14.79
4	15.93668963	14.09
4	16.09233563	14.56
4	16.27192763	13.96
4	16.43954663	14.17
4	16.58322063	16.35
4	16.77246763	10.43
4	17.08607763	16.35
4	17.28976663	13.3
4	18.00798163	12.8
4	18.31422063	15.37
4	18.42702963	14.56
4	18.61859463	13.35
4	18.79818563	10.7
4	19.31301563	16.35
4	19.38505963	12.79
4	19.67375863	15.37
4	19.78522663	13.02
4	20.63002263	12.19
4	21.12090763	15.48
4	21.36644463	15.68
4	21.43219963	14.08
4	21.71954663	16.96
4	21.81532863	12.87
4	22.11464863	10.3
4	23.18022663	14.57
4	23.34784563	13.47
4	23.51076263	15.79
4	23.65036763	10.86
4	24.00634963	14.1
4	24.17712863	7.96
4	24.82182563	14.78
4	24.94022663	6.95
4	25.57799163	15.79
4	25.70940763	14.92
4	25.77832263	12.61
4	26.11436663	16.35
4	27.16716563	8.65
4	27.59113663	13.53
4	28.00526063	14.77
		16.96
		8.06
4	28.35477763	11.8
4	28.68770963	14.1
4	28.84335663	7.24
4	29.40607763	14.56
4	30.17233563	14.78
4	30.31600963	6.95
4	30.89070263	12.17
4	31.93233563	14.57
		13.1
4	32.08798163	12.07
4	32.31546463	14.3
4	32.43519263	13.41
4	32.55492063	11.64
4	32.89015863	10.01
4	33.27328863	11.51
4	33.70494363	16.35
4	33.81316563	12.79
4	35.16498863	8.85
4	35.61995463	13.1
4	35.85941063	10.61
4	36.26648563	12.43
4	37.59546463	15.79
4	37.73208963	10.86
4	38.12817963	14.65
4	38.24181263	15.79
4	38.40054563	11
4	38.79274363	10.74
4	39.11600963	12.87
4	39.35546463	12.63
4	39.88226763	16.96
4	40.07216363	11.03
4	41.04362863	13.52
4	41.40281163	10.51
4	41.69015863	15.37
4	41.80957263	14.35
4	41.92961463	11.71
4	42.24090763	16.35
4	42.33668963	12.35
4	42.57203263	13.9
4	42.72981063	11.01
4	43.04308363	16.96
4	43.15083963	13.55
4	43.66566863	15.48
4	43.83328863	10.41
4	44.10866263	14.97
4	44.25233563	14.09
4	44.41995463	9.79
4	44.81505663	6.49
4	46.10811763	16.96
4	46.25192363	4.47
4	47.24553263	15.79
4	47.56879863	13.39
4	48.95285963	13.1
4	49.10869863	14.56
4	49.35274363	11.89
4	49.69995463	10.15
4	49.96335663	14.09
4	50.09505663	14.56
4	50.44226763	13.96
4	50.56199563	14.17
4	50.76290263	9.83
4	51.24444463	14.99
4	51.45995463	13.58
4	51.92689363	14.79
4	52.06513863	15.37
4	52.20226763	12.85
4	52.37652063	14.77
4	52.48961463	11.71
4	52.87317663	14.5
4	52.97145863	14.35
4	53.21995463	16.96
4	53.33968263	12.87
4	53.61505663	11.84
4	55.17151963	14.57
4	55.23582963	15.79
4	55.40110663	11
4	55.60253963	14.92
4	55.77015863	16.35
4	55.92580563	11.84
4	56.21315163	13.59
4	56.38657763	14.1
4	56.57233563	16.96
4	56.73995463	12.6
4	56.96743763	16.21
4	57.03927463	16.96
4	57.11111163	11.58
4	57.60199563	15.68
4	57.86539663	15.43
4	57.99709763	13.59
4	59.03873063	13.27
4	59.37396863	11.07
4	60.03247163	15.68
4	60.27228563	14.99
4	60.51457663	13.47
4	60.62911563	9.54
4	61.23515563	14.78
4	61.40908963	10.48
4	63.22920663	16.19
4	63.28054363	13.1
4	63.46866263	11.69
4	63.74156763	16.35
4	63.80390063	3.332
4	64.32668563	14.79
4	64.41084863	13.1
4	64.56802363	9.44
4	65.36036263	8.9
4	65.79138363	0
4	66.51241563	14.79
4	66.65526763	15.43
4	66.73779663	14.91
4	66.85223063	9.5
4	67.25244963	12.63
4	67.44362863	16.96
4	67.65913863	11.3
4	68.03985163	14.12
4	68.15456663	15.43
4	68.26278763	13.39
4	68.43736963	15.43
4	68.59301563	13.21
4	68.76063463	9.8
4	69.12991863	15.37
5	0.561145631	16.19
5	0.689847173	14.1
5	0.936113173	14.27
5	1.115705173	9.29
5	1.618562173	12.57
5	1.858018173	10.61
5	2.107547173	13.1
5	2.220976173	14.35
5	2.312984173	13.39
5	2.528494173	14.08
5	2.648222173	15.42
5	2.847481173	10.92
5	4.108902173	13.96
5	4.527950173	15.37
5	4.666011173	14.35
5	4.803324173	12.62
5	5.126589173	14.12
5	5.261374173	16.35
5	5.371760173	11.84
5	6.383732173	11.6
5	6.833959173	15.79
5	6.910535173	11
5	7.113220173	13.27
5	7.305637173	15.37
5	7.437338173	11.55
5	7.704109173	13.74
5	7.877263173	10.71
5	9.664277173	12.59
5	10.26291617	12.59
5	10.81366417	12.59
5	11.98699817	14.09
5	12.15461717	14.56
5	12.32223617	11.99
5	12.71894017	12.08
5	13.01979617	16.35
5	13.13638517	14.12
5	13.45965117	14.05
5	13.66318817	8.65
5	14.08223617	11.41
5	14.32169217	10.61
5	14.64495717	11.27
5	15.19176917	12.43
5	16.79702417	13.065272
5	17.12403517	14.35
5	17.31648717	10.34
5	17.64764417	14.08
5	17.80577317	13.28
5	18.18890217	13.09
5	18.56005917	9.5
5	18.92607117	15.79
5	19.00305217	13.3
5	19.31350417	13.39
5	20.90959317	13.065272
5	21.25590217	14.56
5	21.48749517	16.96
5	21.59138817	10.56
5	23.12299917	15.79
5	23.22256217	11.92
5	23.45848517	14.3
5	23.56870017	14.35
5	23.64895517	11.87
5	24.04359617	13.3
5	24.15261217	7.15
5	24.61147117	16.21
5	24.73801817	9.63
5	25.07249417	14.5
5	25.18504417	9.07
5	25.48033117	13.58
5	26.76141917	13.065272
5	27.09665817	14.39
5	27.26427717	10.29
5	27.51271417	15.79
5	27.59951517	11.22
5	27.92278017	15.43
5	28.03053517	13.41
5	28.13829017	12.59
5	28.47352817	13.08
5	28.66509317	14.97
5	29.01230417	14.08
5	29.89829017	14.09
5	30.06590917	14.91
5	30.10182817	13.96
5	30.34671017	8.34
5	30.73638517	15.9
5	30.82019517	16.96
5	30.97584117	11.3
5	31.20165917	15.79
5	31.26007417	13.213
5	31.34018317	10.06
5	31.75407217	14.57
5	31.96958317	15.43
5	32.06536517	12.53
5	32.33718017	10.03
5	32.58019517	16.18
5	32.65203217	8.77
5	33.74155517	16.19
5	33.84931117	15.48
5	34.00050617	15.68
5	34.10073917	13.28
5	34.37743117	13.87
5	34.69127317	16.18
5	34.74727017	10.54
5	35.16631717	15.43
5	35.25538517	13.59
5	36.35162417	14.57
5	36.51924317	14.12
5	36.62699817	9.78
5	37.15380017	10.48
5	37.40522917	8.26
5	37.79375817	15.79
5	37.86302017	10.86
5	39.51244017	16.19
5	39.71597717	13.08
5	39.96740617	8.65
5	40.43434517	10.61
5	40.82944717	16.35
5	40.94917517	13.79
5	41.15271217	11.89
5	41.40025117	7.09
5	42.38590917	16.19
5	42.55092317	11.66
5	42.81693017	15.08
5	43.00849417	11.47
5	43.42754217	16.35
5	43.58318817	9.88
5	44.13393617	15.9
5	44.21774617	16.18
5	44.27761017	6.33
5	44.64876617	11.28
5	44.91805217	16.21
5	45.09176017	13.1
5	45.91788217	14.12
5	46.06006617	9.78
5	46.48862317	10.48
5	46.68414117	8.26
5	47.54618117	14.12
5	47.66590917	9.78
5	48.07298417	10.48
5	48.30372817	8.26
5	49.13856217	16.19
5	49.29685017	11.32
5	50.07342517	14.12
5	50.22493517	8.26
5	50.54743517	10.48
5	50.72426417	9.78
5	51.94933017	15.42
5	52.06188017	15.43
5	52.15258617	13.27
5	52.55080717	14.79
5	52.68250817	13.1
5	52.86210017	13.21
5	53.06778617	14.77
5	53.20374417	11.6
5	53.68822217	12.17
5	54.05937917	12.12
5	54.89747417	15.37
5	55.07706617	12.85
5	55.27152717	14.77
5	55.40033117	13.09
5	55.61174417	11.61
5	55.97502517	13.8
5	56.19053517	13.1
